"evidenceId","section","claim","evidenceNature","boundary","ordinal","id","date","title","url","quote","quoteExact","sourceLayer"
"AI01","智能、意识与人类边界","作者认为AI使可复制技巧成为新的低端，但人类既不理解自身智能，又只能提供贫乏的语言转述，人的价值因而转向思想和美学。","人类自知、感知数据与机器智能边界","宇宙数据、先天结构、强智能不可通约及泡沫均为作者设定或预测。","2336","6511b53f-878c-5ae0-af8f-d2f04e78569c","2023-03-22","AI 一","https://www.zhihu.com/question/591002830/answer/2947430561","真正的问题是，你要意识到这个美学修养才是你的价值核心，不能再简单的依靠一点小技巧混饭吃罢了。","True","screened"
"AI02","智能、意识与人类边界","作者认为AI自我迭代的关键是从回答者转向提问者，提问动力来自生命的生存需求、欲望和死亡压力。","提问、生存需求与智能闭环假说","限定于作者以生存驱动提问定义智能的模型，文章未给出工程程序。","2296","959872c6-0ae7-517d-aa2f-b669f058ed41","2023-04-18","提问者","https://www.zhihu.com/question/587975516/answer/2988722122","ai要进行自我迭代，最大的关键在于要从“问题回答者”的角色转向“问题提出者”的角色。","True","screened"
"AI03","智能、意识与人类边界","作者认为人脑与大模型在硬件、能耗和演化上存在差异，人脑优势来自对公平、爱、美和模式识别等能力特化的硬件。","计算架构、能耗与生物硬件类比","作者未给出硬件实证，结论受特化结构经生存竞争调优这一设定限制。","2322","b52a2af5-3c4d-5f9a-9e73-00ace9a3dee3","2023-04-02","36度5","https://www.zhihu.com/question/585441313/answer/2964847711","人脑真正的优越性恐怕不在于它的逻辑运算能力，而在于它是对特定运算特化过的硬件结构。","True","screened"
"AI04","智能、意识与人类边界","作者认为模拟人类意志应以痛苦最小化为底层驱动，收益最大化只是下位策略，并应首先模拟人的有限和自保。","意志驱动与人类模拟原则","这是作者的人性和意志模型，不是对具体AI真伪的技术鉴定。","3445","a09de2e3-d992-544b-af65-ff83853f64c5","2021-03-13","AI模拟","https://www.zhihu.com/question/448931860/answer/1777048791","驱动意志体的基本逻辑是争取痛苦最小化，而不是争取收益最大化。","True","screened"
"AI05","智能、意识与人类边界","作者把绝对不可预测性定义为意志体本质，并据此提出可预测AI在逻辑上失败、不可预测AI在工程上失败的两难。","意识定义与人工智能工程两难","不可预测、随机、主体边界和操作测试均在文章中被悬置。","3989","3225022a-2d87-588a-9fab-8097493b1ae0","2018-12-13","自由意志","https://www.zhihu.com/question/304785722/answer/551025610","综上，意志体的本质特征，并不是人类所能观察和理解的逻辑性和目的性，而是绝对不可预测性，那么很自然的，我们可以得到一个非常有安慰的结论——凡意志，必自由。","True","approved-supplement"
"AI06","智能、意识与人类边界","作者认为意识是特定硬件及身体关系中的特定运行状态，复制不等于迁移，因而意识不能无损上传。","身体、硬件与意识同一性思想实验","原文否定上传的可鉴定性，没有给出意识上传实验方案。","3339","b5f5c408-4f06-5d86-9ee2-27208d34e966","2021-05-08","意识上传","https://www.zhihu.com/question/419475427/answer/1875579544","它是一个特定硬件的特定运行状态，那个运行状态只能在那个硬件上运行。","True","approved-supplement"
"AI07","模型、知识、提问与可信性","作者认为可信AI不应依靠模型自称真实或中立，而应由公开精简的核心文献、可检查训练方法和可选择的小模型组成。","可信AI的知识基础与服务架构","核心文献选择、治理和担责没有被制度化，服务前途属于作者预测。","2293","4d790f5c-c918-50b5-8ab4-b2d7816c34d2","2023-04-18","可信的ai服务","https://www.zhihu.com/question/510142161/answer/2989954457","实际上，我信任的是核心文献，而不是ai本身。","True","screened"
"AI08","模型、知识、提问与可信性","作者认为AutoGPT依赖高频典型需求，冷门任务容易进入死循环，媒体、资本和流量又会放大成功案例。","自我引导局限、演示选择偏差与产品评价","针对作者当时观察的产品，没有进行系统任务测试，也没有断言AI必然无用。","2300","ac88d1c1-e299-53f4-853b-86297fa75afe","2023-04-17","autoGPT","https://www.zhihu.com/question/595359852/answer/2987136199","这玩意在大多数情况下都会走入莫名其妙的死循环或者输出荒腔走板的结果——因为它所谓的自我引导，极大的依赖于典型需求的数据高频性。","True","screened"
"AI09","模型、知识、提问与可信性","作者把搜索引擎定位为透明提供可检查资料的工具，反对让AI隐藏形成过程并替用户作最终思考。","资料检索与代替判断的区分","针对作者当时理解的ChatGPT能力，不能自动外推到所有后续检索增强模型。","2499","401f66f2-66de-5221-a516-52909149fd69","2022-12-07","chatGPT","https://www.zhihu.com/question/570062224/answer/2790608277","你需要搜索引擎做的，绝不是帮你思考，而是请它比较机械的拿到与你的搜索请求匹配的相关资料，由你来完成这个思考工作。","True","screened"
"AI10","模型、知识、提问与可信性","作者认为CAD自然语言接口的主要瓶颈是指称大量没有稳定名称的几何对象，而不是描述操作动作。","自然语言接口与对象指称边界","只讨论作者所见的CAD工作流，没有测试具体多模态产品，也不否认全部自然语言辅助。","1035","6ae49233-40b3-5acd-a548-8979ce49c175","2025-01-10","无言以对","https://www.zhihu.com/question/9082335829/answer/75762735708","“这四十七个边”“那四个面”“这六个孔”“那八根线”的指定工作才是整个设计工作中最复杂、工作量最大的部分。","True","screened"
"AI11","模型、知识、提问与可信性","作者认为心理咨询需要怀疑单方叙述、长期询问并识别认知扭曲，这种能力尚未形成统一人类经验，AI因而更难达到。","心理咨询知识、隐性经验与模型边界","这是作者的心理咨询与AI判断，不能改写成临床证据或诊疗意见。","981","7a93aa4f-2f47-512a-acfd-802304b8de07","2025-02-01","猎魔人","https://www.zhihu.com/question/10743483773/answer/90929027281","这整个能力老实说都没有进入“人类智能”的经验区，更不必说依赖人类经验的AI的企及范围了。","True","screened"
"AI12","模型、知识、提问与可信性","作者认为AI研究要取得实质进展，核心人物应先研究认知哲学和科学哲学，而不是只排列算法和追逐指标。","AI研究方法、认识论与文明雄心","借具体产品题面展开，未评估产品功能；对算法研究和学术评价的判断属于作者立场。","2141","da937b67-4e24-5b2d-b5dc-03dc44168c3f","2023-07-04","真雄心","https://www.zhihu.com/question/610072848/answer/3102447409","要在ai发展的路线上有所实质进展，团队核心人物要下的功夫不是在算法上，而是在认知哲学、科学哲学上。","True","screened"
"AI13","算力、数据、架构与产业生态","作者认为封闭模型受主权和服务范围限制，开源AI会形成专属生态位，并预想由认知、管理、应用和监管模块组成的分层服务。","分层AI服务、开放生态与算力主权蓝图","模块分工、医疗法律应用、供应商结构和制度优势均是作者未来预测。","2333","9fec08c6-0280-5037-9510-3875a62a291b","2023-03-26","算力问题","https://www.zhihu.com/question/591405556/answer/2954104553","这就给“开源AI”留下了专属的生态位。","True","screened"
"AI14","算力、数据、架构与产业生态","作者设想芯片生产设施、能源和算力归全民所有，企业缴纳资源租金，国家以此支持终身学习、研究和算力创业。","公共算力所有权与制度稳态","这是作者设想的最终稳态，不能写成已经发生的趋势或研究者认可的规律。","3482","9ec2d145-4c5b-580b-a0d1-4e7a418b29ad","2021-02-20","智能失业","https://www.zhihu.com/question/316424064/answer/1738761505","在这一新的架构里，芯片生产基础设施、算力资源、能源均属于全民所有。","True","screened"
