"evidenceId","section","claim","evidenceNature","boundary","ordinal","id","date","title","url","quote","quoteExact","sourceLayer"
"F01","亲子抚养与基本照护","作者把子女诉求区分为乞求、祈求、请求、需求和要求，要求父母先受理和定性，再分别承担基本生存义务、聆听、合作审查或家庭交易规则。","亲子诉求分类与照护程序","基本保障与额外自主空间在文中属于不同层次，聆听和礼貌受理不等于必须满足全部诉求。","2841","3c5adff1-6b20-5999-a366-0033a5945401","2022-04-23","子女的要求","https://www.zhihu.com/question/355524343/answer/2454079129","子女对父母提出的东西，在被定性之前，只能看做诉求。","True","screened"
"F02","亲子抚养与基本照护","作者认为离婚后的抚养义务可被隐瞒收入、转移财产、拒付和执行拖延削弱，并把低成本逃避抚养写成损伤总体社会信任的问题。","抚养义务执行与社会信用判断","文章以具体判决和作者的法律观察展开，本文只记录其判断，不认证实际法律效果。","3221","3e952728-2d95-553b-a378-44c50203c977","2021-07-06","抚养费","https://www.zhihu.com/question/470202472/answer/1981030208","不愿再承担抚养义务的人在事实上是有大量的手段逃脱离婚后的抚养义务的。","True","screened"
"F03","亲子抚养与基本照护","作者反对在重组家庭中以“永远不会改变”的保证恢复安全感，主张承认能力有限，并以持续努力帮助子女不再恐惧爱会消失。","重组家庭中的承诺边界","文章没有否定长期承诺，而是否定把愿望和努力说成绝不会失败的能力保证。","3519","4f0d4841-15a9-55fb-b3d5-f2b4cef556dd","2021-01-15","重组家庭的难题","https://www.zhihu.com/question/438987171/answer/1678525490","爱是自知不能，尽力而为","True","screened"
"F04","亲子抚养与基本照护","作者把社会化抚养限定为家庭抚养明显失败时的补充，并以多样性、制度惯性和政府权力扩张为由反对把它主动推进为一般策略。","家庭与公共抚养的制度边界","这是作者对社会化抚养的政治制度判断，不被改写成外部政策事实。","3699","7cdfab67-7ce3-5c7f-b628-0f120d0cf51b","2020-08-01","社会化抚养","https://www.zhihu.com/question/265857247/answer/1375936847","社会化抚养必须绝对遵循谦抑原则","True","screened"
"F05","亲子抚养与基本照护","作者要求父母对未成年子女的真实过错承担教育责任；若子女无错而遭无权审判，则应离开并撤回利益输出，而不是求取对方认可。","监护责任与对外保护程序","撤回输出针对无授权且无礼的关系场景，不等于否定一切第三方评价或公共规则。","3291","1549f2dd-1d31-544b-a0ea-85605f1a819b","2021-05-31","翼护","https://www.zhihu.com/question/419829368/answer/1914445833","如果的确是子女有错，那么父母应该道歉——是我们没教好，这怪我们。","True","screened"
"F06","亲子抚养与基本照护","作者要求父母逐步让子女认识不平等的现实，同时坚持父母和教师作为受托者不能亲自欺骗、歧视或伤害子女来模拟未来世界。","现实教育与受托者不加害边界","文章并列现实并不完美与受托者不得主动施害，不把保护写成隐瞒全部现实。","3465","769c9d9a-20b2-57e8-a61c-2495ed318571","2021-02-28","瞧不起","https://www.zhihu.com/question/446474178/answer/1753855345","你是父母，你的孩子将来可能受别人的骗，难以避免，但这绝不意味着你可以自己去骗ta，以“提前让ta适应被欺骗”。","True","screened"
"F07","父母权柄与成年退出","作者把父母规定为帮助子女建立世界关系的临时代言人，要求在安全范围内允许验证、犯错和超越父母。","父母角色与权柄退出","文章仍承认危险情况下的保护和看守，反对的是把保护结果解释为永久服从资格。","157","61843e2f-9230-5dc2-adf6-bb7b3416d5f6","2026-05-10","不听老人言","https://www.zhihu.com/question/1889581579178849918/answer/2033525184934715882","你要吸取的教训不是“以后要听父母的”，而是要训练自己调查线索、验证原理的水平和能力","True","screened"
"F08","父母权柄与成年退出","作者区分服从与屈从，把前者写成基于理性、爱或客观限制的主动决定，并要求保留停止服从的自由。","家庭命令的授权基础","文章没有取消父母提出命令的可能，而是把命令资格系于谦卑、忏悔、爱和退出权。","3277","8859afe4-31fa-5b72-a79a-675c16950c82","2021-06-05","服从","https://www.zhihu.com/question/463206973/answer/1924612230","服从是一种决定。","True","screened"
"F09","父母权柄与成年退出","作者主张基本保障之外的额外家庭权限应通过能力、信用和可逆练习逐级取得，把自由同时写成需要训练的技能。","未成年自主权限的渐进授予","“零起点”是作者的强家庭制度方案，基本权利基线在文中另列，不能概括成未成年人没有任何权利。","2844","fba22283-af77-547d-afe1-b4350b10db89","2022-04-21","零起点","https://www.zhihu.com/question/527764298/answer/2449644130","自由是父母天然拥有的、最大的、最贵重的奖励筹码","True","screened"
"F10","父母权柄与成年退出","作者认为父母可以不赞成或不资助成年子女的选择，但不应以阻挠和情绪控制抬高子女本有自由的成本。","成年选择、反对与自由边界","接受自由不等于父母必须赞成、出资或放弃表达反对。","11","8db8f172-3520-5077-a078-2c9578ebaf39","2026-07-13","一寸欢喜","https://www.zhihu.com/question/2039110884006604997/answer/2041179100837058049","爱的第一要义是要接受人的自由。","True","screened"
"F11","父母权柄与成年退出","作者把子女隐私解释为最高决定权逐步交接的结果，要求这种交接稳定、受控、渐进并可逆。","隐私与决定权交接机制","文章没有把所有隐私都设为父母奖励，而是讨论法定成年前责任与决定权如何练习交接。","3530","4f088894-9e0d-57a4-9b1b-b34c185c6363","2021-01-03","子女的隐私","https://www.zhihu.com/question/349129380/answer/1659225401","稳定的、受控的、渐进的、可逆的在练习中转移这项至关重要的指挥权，是更理想的做法。","True","screened"
"F12","父母权柄与成年退出","作者把成年后的父母子女关系降为“最友善的陌生人”式特殊友情，要求预约、隐私、分居、婚育不干预和财务制度化。","成年亲子边界与双向礼仪","“最友善的陌生人”是作者设置的边界准绳，不表示亲情、赡养或自愿超额付出全部消失。","1299","d047bd11-7388-5d76-806c-f96d44f68013","2024-09-18","尽亲尽孝","https://afdian.com/p/312fbc6e752711efafc25254001e7c00","子女满18岁之后，就要视为独立的人。","True","screened"
"F13","赡养养老与代际支持","作者把孝顺定义为朝向父母并努力维持关系的方向，而不是服从指令、避免全部冲突或保证父母满意的结果。","孝的定义与评价尺度","文章承认冲突和失败可能存在，所反对的是仅以结果否定子女已经作出的关系努力。","2313","05f7599d-9ec1-5a69-98ec-983ca3b4c8b0","2023-04-08","孝","https://www.zhihu.com/question/33575236/answer/2523770856","孝顺讲的是努力方向，冲不冲突是努力的客观结果。","True","screened"
"F14","赡养养老与代际支持","作者把养老写成需要提前多年筛选、观察、教育和交托的性命相托关系，并主张血缘子女之外也可培养精神和关系上的后继照护者。","养老关系的长期建构","文章不认为法定子女身份自然保证照护能力，也未把普通短期服务合同写成充分替代。","3511","2a406215-ff67-574c-be56-d93e04992e6a","2021-01-24","老人跳桥","https://www.zhihu.com/question/440757467/answer/1694360626","“养老”这件事，本质上就是性命相托。","True","screened"
